Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_FLOAT	1	1:[7]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2_He_BIN_ENERGY	MeV/n		R2_He_BIN_ENERGY	Energy Bins for R2 He BIN		support_data											
Astro	CDF_CHAR	18	1:[7]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2_He_BIN_ENERGY_LABL			R2_He_BIN_ENERGY_LABL	R2 He Bin		metadata											
Astro	CDF_INT1	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2A_He_BIN_MASS_BIN	segment		R2A_He_BIN_MASS_BIN	R2A_He_BIN_MASS_BIN		support_data											
Astro	CDF_CHAR	11	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2A_He_BIN_MASS_BIN_LABL			R2A_He_BIN_MASS_BIN_LABL	R2A He Rates Mass bin number for use in histograms		metadata											
Astro	CDF_FLOAT	1	1:[7]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2_He_BIN_ENERGY_DELTAMINUS	MeV/n		R2_He_BIN_ENERGY_DELTAMINUS	Minus values for Energy Bins for R2 He BIN		support_data											
Astro	CDF_FLOAT	1	1:[7]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2_He_BIN_ENERGY_DELTAPLUS	MeV/n		R2_He_BIN_ENERGY_DELTAPLUS	Plus values for Energy Bins for R2 He BIN		support_data											
Astro	CDF_FLOAT	1	1:[26]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_He_Flux	cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N		B_He_Flux	He flux side B		data											
Astro	CDF_FLOAT	1	1:[26]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_He_Uncertainty	cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N		B_He_Uncertainty	He uncertainty side B		support_data											
Astro	CDF_FLOAT	1	1:[3]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_A_HCI			LET1_A_HCI	LET1_A_HCI		support_data											
Astro	CDF_CHAR	5	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	label_dir_HCI			label_dir_HCI	Label Direction HCI		metadata											
Astro	CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_C_Rate	counts s!E-1!N		A_C_Rate	C count rate side A		support_data											
Astro	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	C_ENERGY	MeV/n		C_ENERGY	Energy Bins for C		support_data											
Astro	CDF_CHAR	14	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	C_ENERGY_LABL			C_ENERGY_LABL	C		metadata											
Astro	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	C_ENERGY_DELTAMINUS	MeV/n		C_ENERGY_DELTAMINUS	Minus values for Energy Bins for  C		support_data											
Astro	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	C_ENERGY_DELTAPLUS	MeV/n		C_ENERGY_DELTAPLUS	Plus values for Energy Bins for  C		support_data											
Astro	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26A_NetoSi_SECT_Rate	counts s!E-1!N		R26A_NetoSi_SECT_Rate	NetoSi sectored count rate R26A		support_data											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_NetoSi_SECT_ENERGY	MeV/n		R26_NetoSi_SECT_ENERGY	Energy Bins for R26 NetoSi SECT		support_data											
Astro	CDF_CHAR	18	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_NetoSi_SECT_ENERGY_LABL			R26_NetoSi_SECT_ENERGY_LABL	R26 Netosi Sect		metadata											
Astro	CDF_INT1	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_R26_SECTORS			LET1_R26_SECTORS	LET1_R26_SECTORS		support_data											
Astro	CDF_CHAR	9	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_R26_SECTORS_LABL			LET1_R26_SECTORS_LABL	25 sector labels		metadata											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_NetoSi_SECT_ENERGY_DELTAMINUS	MeV/n		R26_NetoSi_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R26 NetoSi SECT		support_data											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_NetoSi_SECT_ENERGY_DELTAPLUS	MeV/n		R26_NetoSi_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R26 NetoSi SECT		support_data											
Astro	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1A_He_SECT_Rate	counts s!E-1!N		R1A_He_SECT_Rate	He sectored count rate R1A		support_data											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_He_SECT_ENERGY	MeV/n		R1_He_SECT_ENERGY	Energy Bins for R1 He SECT		support_data											
Astro	CDF_CHAR	18	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_He_SECT_ENERGY_LABL			R1_He_SECT_ENERGY_LABL	R1 He Sect		metadata											
Astro	CDF_INT1	1	1:[9]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_R1_SECTORS			LET1_R1_SECTORS	LET1_R1_SECTORS		support_data											
Astro	CDF_CHAR	9	1:[9]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_R1_SECTORS_LABL			LET1_R1_SECTORS_LABL	9 sector labels		metadata											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_He_SECT_ENERGY_DELTAMINUS	MeV/n		R1_He_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R1 He SECT		support_data											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_He_SECT_ENERGY_DELTAPLUS	MeV/n		R1_He_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R1 He SECT		support_data											
Astro	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26B_He_SECT_Rate	counts s!E-1!N		R26B_He_SECT_Rate	He sectored count rate R26B		support_data											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_He_SECT_ENERGY	MeV/n		R26_He_SECT_ENERGY	Energy Bins for R26 He SECT		support_data											
Astro	CDF_CHAR	18	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_He_SECT_ENERGY_LABL			R26_He_SECT_ENERGY_LABL	R26 He Sect		metadata											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_He_SECT_ENERGY_DELTAMINUS	MeV/n		R26_He_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R26 He SECT		support_data											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_He_SECT_ENERGY_DELTAPLUS	MeV/n		R26_He_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R26 He SECT		support_data											
Astro	CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_H_Rate	counts s!E-1!N		A_H_Rate	H count rate side A		support_data											
Astro	CDF_FLOAT	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	H_ENERGY	MeV		H_ENERGY	Energy Bins for H		support_data											
Astro	CDF_CHAR	14	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	H_ENERGY_LABL			H_ENERGY_LABL	H		metadata											
Astro	CDF_FLOAT	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	H_ENERGY_DELTAMINUS	MeV/n		H_ENERGY_DELTAMINUS	Minus values for Energy Bins for  H		support_data											
Astro	CDF_FLOAT	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	H_ENERGY_DELTAPLUS	MeV		H_ENERGY_DELTAPLUS	Plus values for Energy Bins for  H		support_data											
Astro	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1B_CNO_SECT_Rate	counts s!E-1!N		R1B_CNO_SECT_Rate	CNO sectored count rate R1B		support_data											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_CNO_SECT_ENERGY	MeV/n		R1_CNO_SECT_ENERGY	Energy Bins for R1 CNO SECT		support_data											
Astro	CDF_CHAR	18	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_CNO_SECT_ENERGY_LABL			R1_CNO_SECT_ENERGY_LABL	R1 Cno Sect		metadata											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_CNO_SECT_ENERGY_DELTAMINUS	MeV/n		R1_CNO_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R1 CNO SECT		support_data											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_CNO_SECT_ENERGY_DELTAPLUS	MeV/n		R1_CNO_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R1 CNO SECT		support_data											
Astro	CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_N_Rate	counts s!E-1!N		A_N_Rate	N count rate side A		support_data											
Astro	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	N_ENERGY	MeV/n		N_ENERGY	Energy Bins for N		support_data											
Astro	CDF_CHAR	14	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	N_ENERGY_LABL			N_ENERGY_LABL	N		metadata											
Astro	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	N_ENERGY_DELTAMINUS	MeV/n		N_ENERGY_DELTAMINUS	Minus values for Energy Bins for  N		support_data											
Astro	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	N_ENERGY_DELTAPLUS	MeV/n		N_ENERGY_DELTAPLUS	Plus values for Energy Bins for  N		support_data											
Astro	CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_B_R26_SECT_RTN			LET1_B_R26_SECT_RTN	LET1_B_R26_SECT_RTN		support_data											
Astro	CDF_CHAR	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	label_dir_RTN			label_dir_RTN	Label Direction RTN		metadata											
Astro	CDF_FLOAT	1	2:[9,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_A_R1_SECT_RTN			LET1_A_R1_SECT_RTN	LET1_A_R1_SECT_RTN		support_data											
Astro	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1A_FeGroup_SECT_Rate	counts s!E-1!N		R1A_FeGroup_SECT_Rate	FeGroup sectored count rate R1A		support_data											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_FeGroup_SECT_ENERGY	MeV/n		R1_FeGroup_SECT_ENERGY	Energy Bins for R1 FeGroup SECT		support_data											
Astro	CDF_CHAR	18	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_FeGroup_SECT_ENERGY_LABL			R1_FeGroup_SECT_ENERGY_LABL	R1 Fegroup Sect		metadata											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_FeGroup_SECT_ENERGY_DELTAMINUS	MeV/n		R1_FeGroup_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R1 FeGroup SECT		support_data											
Astro	CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_FeGroup_SECT_ENERGY_DELTAPLUS	MeV/n		R1_FeGroup_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R1 FeGroup SECT		support_data											
Astro	CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_A_R26_SECT_PA	&#176;		LET1_A_R26_SECT_PA	LET1_A_R26_SECT_PA		support_data											
Astro	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_Ne_Rate	counts s!E-1!N		B_Ne_Rate	Ne count rate side B		support_data											
Astro	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ne_ENERGY	MeV/n		Ne_ENERGY	Energy Bins for Ne		support_data											
Astro	CDF_CHAR	14	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ne_ENERGY_LABL			Ne_ENERGY_LABL	Ne		metadata											
Astro	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ne_ENERGY_DELTAMINUS	MeV/n		Ne_ENERGY_DELTAMINUS	Minus values for Energy Bins for Ne		support_data											
Astro	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ne_ENERGY_DELTAPLUS	MeV/n		Ne_ENERGY_DELTAPLUS	Plus values for Energy Bins for Ne		support_data											
Astro	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26A_FeGroup_SECT_Rate	counts s!E-1!N		R26A_FeGroup_SECT_Rate	FeGroup sectored count rate R26A		support_data											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_FeGroup_SECT_ENERGY	MeV/n		R26_FeGroup_SECT_ENERGY	Energy Bins for R26 FeGroup SECT		support_data											
Astro	CDF_CHAR	18	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_FeGroup_SECT_ENERGY_LABL			R26_FeGroup_SECT_ENERGY_LABL	R26 Fegroup Sect		metadata											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_FeGroup_SECT_ENERGY_DELTAMINUS	MeV/n		R26_FeGroup_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R26 FeGroup SECT		support_data											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_FeGroup_SECT_ENERGY_DELTAPLUS	MeV/n		R26_FeGroup_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R26 FeGroup SECT		support_data											
Astro	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1B_FeGroup_SECT_Rate	counts s!E-1!N		R1B_FeGroup_SECT_Rate	FeGroup sectored count rate R1B		support_data											
Astro	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1A_CNO_SECT_Rate	counts s!E-1!N		R1A_CNO_SECT_Rate	CNO sectored count rate R1A		support_data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates3600	HGC_Lon	&#176;		HGC_Lon	Spacecraft Position, Longitude at timestamp HGC		support_data											
Astro	CDF_FLOAT	1	1:[29]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_S_Rate	counts s!E-1!N		A_S_Rate	S count rate side A		support_data											
Astro	CDF_FLOAT	1	1:[29]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	S_ENERGY	MeV/n		S_ENERGY	Energy Bins for S		support_data											
Astro	CDF_CHAR	14	1:[29]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	S_ENERGY_LABL			S_ENERGY_LABL	S		metadata											
Astro	CDF_FLOAT	1	1:[29]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	S_ENERGY_DELTAMINUS	MeV/n		S_ENERGY_DELTAMINUS	Minus values for Energy Bins for  S		support_data											
Astro	CDF_FLOAT	1	1:[29]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	S_ENERGY_DELTAPLUS	MeV/n		S_ENERGY_DELTAPLUS	Plus values for Energy Bins for  S		support_data											
Astro	CDF_INT4	1	2:[5,16]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1B_He_BIN			R1B_He_BIN	R1B He Rates		support_data											
Astro	CDF_FLOAT	1	1:[5]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_He_BIN_ENERGY	MeV/n		R1_He_BIN_ENERGY	Energy Bins for R1 He BIN		support_data											
Astro	CDF_CHAR	18	1:[5]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_He_BIN_ENERGY_LABL			R1_He_BIN_ENERGY_LABL	R1 He Bin		metadata											
Astro	CDF_INT1	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1B_He_BIN_MASS_BIN	segment		R1B_He_BIN_MASS_BIN	R1B_He_BIN_MASS_BIN		support_data											
Astro	CDF_CHAR	11	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1B_He_BIN_MASS_BIN_LABL			R1B_He_BIN_MASS_BIN_LABL	R1B He Rates Mass bin number for use in histograms		metadata											
Astro	CDF_FLOAT	1	1:[5]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_He_BIN_ENERGY_DELTAMINUS	MeV/n		R1_He_BIN_ENERGY_DELTAMINUS	Minus values for Energy Bins for R1 He BIN		support_data											
Astro	CDF_FLOAT	1	1:[5]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1_He_BIN_ENERGY_DELTAPLUS	MeV/n		R1_He_BIN_ENERGY_DELTAPLUS	Plus values for Energy Bins for R1 He BIN		support_data											
Astro	CDF_FLOAT	1	1:[32]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_Fe_Rate	counts s!E-1!N		B_Fe_Rate	Fe count rate side B		support_data											
Astro	CDF_FLOAT	1	1:[32]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Fe_ENERGY	MeV/n		Fe_ENERGY	Energy Bins for Fe		support_data											
Astro	CDF_CHAR	14	1:[32]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Fe_ENERGY_LABL			Fe_ENERGY_LABL	Fe		metadata											
Astro	CDF_FLOAT	1	1:[32]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Fe_ENERGY_DELTAMINUS	MeV/n		Fe_ENERGY_DELTAMINUS	Minus values for Energy Bins for Fe		support_data											
Astro	CDF_FLOAT	1	1:[32]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Fe_ENERGY_DELTAPLUS	MeV/n		Fe_ENERGY_DELTAPLUS	Plus values for Energy Bins for Fe		support_data											
Astro	CDF_FLOAT	1	1:[9]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_A_R1_SECT_PA	&#176;		LET1_A_R1_SECT_PA	LET1_A_R1_SECT_PA		support_data											
Astro	CDF_FLOAT	1	2:[9,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_A_R1_SECT_HCI			LET1_A_R1_SECT_HCI	LET1_A_R1_SECT_HCI		support_data											
Astro	CDF_FLOAT	1	1:[32]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_Fe_Rate	counts s!E-1!N		A_Fe_Rate	Fe count rate side A		support_data											
Astro	CDF_FLOAT	1	1:[31]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_Cr_Rate	counts s!E-1!N		B_Cr_Rate	Cr count rate side B		support_data											
Astro	CDF_FLOAT	1	1:[31]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Cr_ENERGY	MeV/n		Cr_ENERGY	Energy Bins for Cr		support_data											
Astro	CDF_CHAR	14	1:[31]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Cr_ENERGY_LABL			Cr_ENERGY_LABL	Cr		metadata											
Astro	CDF_FLOAT	1	1:[31]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Cr_ENERGY_DELTAMINUS	MeV/n		Cr_ENERGY_DELTAMINUS	Minus values for Energy Bins for Cr		support_data											
Astro	CDF_FLOAT	1	1:[31]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Cr_ENERGY_DELTAPLUS	MeV/n		Cr_ENERGY_DELTAPLUS	Plus values for Energy Bins for Cr		support_data											
Astro	CDF_FLOAT	1	1:[31]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_Cr_Rate	counts s!E-1!N		A_Cr_Rate	Cr count rate side A		support_data											
Astro	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26B_H_SECT_Rate	counts s!E-1!N		R26B_H_SECT_Rate	H sectored count rate R26B		support_data											
Astro	CDF_FLOAT	1	1:[3]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_B_RTN			LET1_B_RTN	LET1_B_RTN		support_data											
Astro	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26A_CNO_SECT_Rate	counts s!E-1!N		R26A_CNO_SECT_Rate	CNO sectored count rate R26A		support_data											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_CNO_SECT_ENERGY	MeV/n		R26_CNO_SECT_ENERGY	Energy Bins for R26 CNO SECT		support_data											
Astro	CDF_CHAR	18	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_CNO_SECT_ENERGY_LABL			R26_CNO_SECT_ENERGY_LABL	R26 Cno Sect		metadata											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_CNO_SECT_ENERGY_DELTAMINUS	MeV/n		R26_CNO_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R26 CNO SECT		support_data											
Astro	CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_CNO_SECT_ENERGY_DELTAPLUS	MeV/n		R26_CNO_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R26 CNO SECT		support_data											
Astro	CDF_FLOAT	1	1:[33]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_Ni_Rate	counts s!E-1!N		B_Ni_Rate	Ni count rate side B		support_data											
Astro	CDF_FLOAT	1	1:[33]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ni_ENERGY	MeV/n		Ni_ENERGY	Energy Bins for Ni		support_data											
Astro	CDF_CHAR	14	1:[33]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ni_ENERGY_LABL			Ni_ENERGY_LABL	Ni		metadata											
Astro	CDF_FLOAT	1	1:[33]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ni_ENERGY_DELTAMINUS	MeV/n		Ni_ENERGY_DELTAMINUS	Minus values for Energy Bins for Ni		support_data											
Astro	CDF_FLOAT	1	1:[33]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ni_ENERGY_DELTAPLUS	MeV/n		Ni_ENERGY_DELTAPLUS	Plus values for Energy Bins for Ni		support_data											
Astro	CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_A_R26_SECT_HCI			LET1_A_R26_SECT_HCI	LET1_A_R26_SECT_HCI		support_data											
Astro	CDF_FLOAT	1	2:[9,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_B_R1_SECT_HCI			LET1_B_R1_SECT_HCI	LET1_B_R1_SECT_HCI		support_data											
Astro	CDF_FLOAT	1	1:[30]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_Ca_Rate	counts s!E-1!N		A_Ca_Rate	Ca count rate side A		support_data											
Astro	CDF_FLOAT	1	1:[30]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ca_ENERGY	MeV/n		Ca_ENERGY	Energy Bins for Ca		support_data											
Astro	CDF_CHAR	14	1:[30]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ca_ENERGY_LABL			Ca_ENERGY_LABL	Ca		metadata											
Astro	CDF_FLOAT	1	1:[30]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ca_ENERGY_DELTAMINUS	MeV/n		Ca_ENERGY_DELTAMINUS	Minus values for Energy Bins for Ca		support_data											
Astro	CDF_FLOAT	1	1:[30]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Ca_ENERGY_DELTAPLUS	MeV/n		Ca_ENERGY_DELTAPLUS	Plus values for Energy Bins for Ca		support_data											
Astro	CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_H_Rate	counts s!E-1!N		B_H_Rate	H count rate side B		support_data											
Astro	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R1A_H_SECT_Rate	counts s!E-1!N		R1A_H_SECT_Rate	H sectored count rate R1A		support_data											
Astro	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_Al_Rate	counts s!E-1!N		A_Al_Rate	Al count rate side A		support_data											
Astro	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Al_ENERGY	MeV/n		Al_ENERGY	Energy Bins for Al		support_data											
Astro	CDF_CHAR	14	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Al_ENERGY_LABL			Al_ENERGY_LABL	Al		metadata											
Astro	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Al_ENERGY_DELTAMINUS	MeV/n		Al_ENERGY_DELTAMINUS	Minus values for Energy Bins for Al		support_data											
Astro	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Al_ENERGY_DELTAPLUS	MeV/n		Al_ENERGY_DELTAPLUS	Plus values for Energy Bins for Al		support_data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates3600	HGC_Lat	&#176;		HGC_Lat	Spacecraft Position, Latitude at timestamp HGC		support_data											
Astro	CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_N_Rate	counts s!E-1!N		B_N_Rate	N count rate side B		support_data											
Astro	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26A_He_SECT_Rate	counts s!E-1!N		R26A_He_SECT_Rate	He sectored count rate R26A		support_data											
