psp_fld_l2_rfs_burst	yyyymmdd	12536	psp_fld_l2_rfs_burst_cross_re_V3_V3V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	12624	psp_fld_l2_rfs_burst_cross_re_V3_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	12661	psp_fld_l2_rfs_burst_cross_re_V3_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	12749	psp_fld_l2_rfs_burst_cross_re_V3_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	12786	psp_fld_l2_rfs_burst_cross_re_V3_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	12874	psp_fld_l2_rfs_burst_cross_re_V3_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	12911	psp_fld_l2_rfs_burst_cross_re_V3_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	12999	psp_fld_l2_rfs_burst_cross_re_V3_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	13036	psp_fld_l2_rfs_burst_cross_re_V3_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	13124	psp_fld_l2_rfs_burst_cross_re_V3_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	13161	psp_fld_l2_rfs_burst_cross_re_V3_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	13249	psp_fld_l2_rfs_burst_cross_re_V3_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	13286	psp_fld_l2_rfs_burst_cross_re_V3_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	13374	psp_fld_l2_rfs_burst_cross_re_GND_V3V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	13411	psp_fld_l2_rfs_burst_cross_re_GND_V3V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	13499	psp_fld_l2_rfs_burst_cross_re_GND_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	13536	psp_fld_l2_rfs_burst_cross_re_GND_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	13624	psp_fld_l2_rfs_burst_cross_re_GND_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	13661	psp_fld_l2_rfs_burst_cross_re_GND_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	13749	psp_fld_l2_rfs_burst_cross_re_GND_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	13786	psp_fld_l2_rfs_burst_cross_re_GND_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	13874	psp_fld_l2_rfs_burst_cross_re_GND_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	13911	psp_fld_l2_rfs_burst_cross_re_GND_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	13999	psp_fld_l2_rfs_burst_cross_re_GND_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	14036	psp_fld_l2_rfs_burst_cross_re_GND_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	14124	psp_fld_l2_rfs_burst_cross_re_GND_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	14161	psp_fld_l2_rfs_burst_cross_re_GND_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	14200	psp_fld_l2_rfs_burst_averages
psp_fld_l2_rfs_burst	yyyymmdd	14216	psp_fld_l2_rfs_burst_peaks
psp_fld_l2_rfs_burst	yyyymmdd	14232	psp_fld_l2_rfs_burst_ch0
psp_fld_l2_rfs_burst	yyyymmdd	14248	psp_fld_l2_rfs_burst_ch1
psp_fld_l2_rfs_burst	yyyymmdd	14284	psp_fld_l2_rfs_burst_gain
psp_fld_l2_rfs_burst	yyyymmdd	14300	psp_fld_l2_rfs_burst_hl
psp_fld_l2_rfs_burst	yyyymmdd	14316	epoch_quality_flags
psp_fld_l2_rfs_burst	yyyymmdd	14334	psp_fld_l2_quality_flags
psp_fld_l3_merged_scam_wf	yyyymmddhh	78	epoch
psp_fld_l3_merged_scam_wf	yyyymmddhh	96	psp_fld_l3_merged_scam_wf_SC
psp_fld_l3_merged_scam_wf	yyyymmddhh	127	f_noise
psp_fld_l3_merged_scam_wf	yyyymmddhh	142	
psp_fld_l3_merged_scam_wf	yyyymmddhh	144	
psp_fld_l3_merged_scam_wf	yyyymmddhh	147	meta_epoch
psp_fld_l3_merged_scam_wf	yyyymmddhh	165	psp_fld_l3_merged_scam_scm_sample_rate
psp_fld_l3_merged_scam_wf	yyyymmddhh	195	psp_fld_l3_merged_scam_mag_sample_rate
psp_fld_l3_merged_scam_wf	yyyymmddhh	210	psp_fld_l3_merged_scam_rxn_whl
psp_fld_l3_merged_scam_wf	yyyymmddhh	244	psp_fld_l3_merged_scam_mag_range
psp_fld_l3_merged_scam_wf	yyyymmddhh	259	
psp_fld_l3_merged_scam_wf	yyyymmddhh	261	
psp_fld_l3_merged_scam_wf	yyyymmddhh	264	
psp_fld_l3_merged_scam_wf	yyyymmddhh	266	
psp_fld_l3_merged_scam_wf	yyyymmddhh	269	epoch_quality_flags
psp_fld_l3_merged_scam_wf	yyyymmddhh	287	psp_fld_l3_quality_flags
