cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	units	scalemin	scalemax	validmin	validmax	fillval	depend_0	format	lablaxis	var_type	display_type	coordinate_system	depend_1	labl_ptr_1	monoton	scaletyp	component_0	dict_key	depend_2	funct	labl_ptr_2	virtual	arr_dim	arr_index	chan_name	delta_minus_var	delta_plus_var	flux_ptr	mnemonic	si_conversion	species	time_base	time_scale	variable_purpose	v_parent
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	LET2_C_R25_SECT_SA	LET2_C_R25_SECT_SA	Nominal Parker spiral angle LET2CR25SECT	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series		LET2_R25_SECTORS	LET2_R25_SECTORS_LABL		linear		position&gt;angle											LET2_C_R25_SECT_SA						
CDF_FLOAT	1	1:[9]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	LET2_C_R1_SECT_SA	LET2_C_R1_SECT_SA	Nominal Parker spiral angle LET2CR1SECT	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series		LET2_R1_SECTORS	LET2_R1_SECTORS_LABL		linear		position&gt;angle											LET2_C_R1_SECT_SA						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let2-rates3600	LET2_C_SA	LET2_C_SA	Nominal Parker spiral angle LET2C	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series					linear		position&gt;angle											LET2_C_SA						
CDF_INT4	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Al	C_Al	Al counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Al	data	spectrogram		Al_ENERGY	Al_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Al						
CDF_INT4	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Ar	C_Ar	Ar counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Ar	data	spectrogram		Ar_ENERGY	Ar_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Ar						
CDF_INT4	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_C	C_C	C counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_C	data	spectrogram		C_ENERGY	C_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_C						
CDF_INT4	1	1:[30]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Ca	C_Ca	Ca counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Ca	data	spectrogram		Ca_ENERGY	Ca_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Ca						
CDF_INT4	1	1:[31]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Cr	C_Cr	Cr counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Cr	data	spectrogram		Cr_ENERGY	Cr_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Cr						
CDF_INT4	1	1:[16]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Electrons	C_Electrons	Electrons counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Electrons	data	spectrogram		Electrons_ENERGY	Electrons_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Electrons						
CDF_FLOAT	1	1:[16]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Electrons_Rate	C_Electrons_Rate	Electrons count rate side C		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Electrons rate C	data	spectrogram		Electrons_ENERGY	Electrons_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											C_Electrons&gt;rate						
CDF_INT4	1	1:[31]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Fe	C_Fe	Fe counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Fe	data	spectrogram		Fe_ENERGY	Fe_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Fe						
CDF_INT4	1	1:[24]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_H	C_H	H counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_H	data	spectrogram		H_ENERGY	H_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_H						
CDF_INT4	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_He	C_He	He counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_He	data	spectrogram		He_ENERGY	He_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_He						
CDF_INT4	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Mg	C_Mg	Mg counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Mg	data	spectrogram		Mg_ENERGY	Mg_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Mg						
CDF_INT4	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_N	C_N	N counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_N	data	spectrogram		N_ENERGY	N_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_N						
CDF_INT4	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Na	C_Na	Na counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Na	data	spectrogram		Na_ENERGY	Na_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Na						
CDF_INT4	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Ne	C_Ne	Ne counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Ne	data	spectrogram		Ne_ENERGY	Ne_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Ne						
CDF_INT4	1	1:[32]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Ni	C_Ni	Ni counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Ni	data	spectrogram		Ni_ENERGY	Ni_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Ni						
CDF_INT4	1	1:[26]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_O	C_O	O counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_O	data	spectrogram		O_ENERGY	O_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_O						
CDF_INT4	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_S	C_S	S counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_S	data	spectrogram		S_ENERGY	S_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_S						
CDF_INT4	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	C_Si	C_Si	Si counts side C			0	1000	0	16777215	-2147483648	Epoch	I8	C_Si	data	spectrogram		Si_ENERGY	Si_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate											C_Si						
CDF_FLOAT	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	Electrons_ENERGY	Electrons_ENERGY	Energy Bins for Electrons		MeV			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				Electrons_ENERGY_LABL		log										Electrons_ENERGY_DELTAMINUS	Electrons_ENERGY_DELTAPLUS		Electrons_ENERGY						
CDF_FLOAT	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	Electrons_ENERGY_DELTAMINUS	Electrons_ENERGY_DELTAMINUS	Minus values for Energy Bins for Electrons	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV			0.0	1000.0	-1.0		F6.1	Electrons ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	Electrons_ENERGY_DELTAPLUS	Electrons_ENERGY_DELTAPLUS	Plus values for Energy Bins for Electrons	[bin_top] - [geometric mean] of corresponding energy bin	MeV			0.0	1000.0	-1.0		F6.1	Electrons ENERGY DELTAPLUS	support_data						log																			
CDF_CHAR	17	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates3600	Electrons_ENERGY_LABL	Electrons_ENERGY_LABL	Electrons									A17		metadata																									
CDF_FLOAT	1	2:[9,3]	T/TT	OOOOO	psp_isois-epihi_l2-let2-rates60	LET2_C_R1_SECT_RTN	LET2_C_R1_SECT_RTN	RTN flow direction LET2CR1SECT	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [R,T,N]	data	time_series		LET2_R1_SECTORS	LET2_R1_SECTORS_LABL		linear		position&gt;direction			label_dir_RTN								LET2_C_R1_SECT_RTN						
CDF_TT2000	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let2-rates60	Epoch	Epoch	Default time		ns	2017-01-01T00:00:00.000000000	2025-01-01T00:00:00.000000000	1990-01-01T00:00:00.000000000	2029-12-31T23:59:59.999999000	9999-12-31T23:59:59.999999999			Time	support_data					INCREASE	linear		time&gt;epoch								Epoch_DELTA	Epoch_DELTA		Epoch	1e-9&gt;seconds		J2000	TT		
CDF_INT1	1	1:[9]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	LET2_R1_SECTORS	LET2_R1_SECTORS	LET2_R1_SECTORS					0	99			I2	sector	support_data																									
CDF_CHAR	9	1:[9]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	LET2_R1_SECTORS_LABL	LET2_R1_SECTORS_LABL	9 sector labels									A9		metadata																									
CDF_CHAR	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	label_dir_RTN	label_dir_RTN	Label Direction RTN									A1	label dir RTN	metadata																			label_dir_RTN						
CDF_INT8	1	0:[]	F/	OOOOO	psp_isois-epihi_l2-let2-rates60	Epoch_DELTA	Epoch_DELTA	Epoch_DELTA	One half integration time in nanoseconds. Used for DELTA in Epoch.	ns	0	86000000000000	0	86000000000000	-9223372036854775808		I14	Epoch DELTA	support_data	time_series					linear		time											Epoch_DELTA	1e-9&gt;seconds					
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_He_Rate	C_He_Rate	He count rate side C		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	He rate C	data	spectrogram		He_ENERGY	He_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											C_He&gt;rate						
CDF_FLOAT	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	He_ENERGY	He_ENERGY	Energy Bins for He		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				He_ENERGY_LABL		log										He_ENERGY_DELTAMINUS	He_ENERGY_DELTAPLUS		He_ENERGY						
CDF_CHAR	21	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	He_ENERGY_LABL	He_ENERGY_LABL	He									A21		metadata																									
CDF_FLOAT	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	He_ENERGY_DELTAMINUS	He_ENERGY_DELTAMINUS	Minus values for Energy Bins for He	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	He ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	He_ENERGY_DELTAPLUS	He_ENERGY_DELTAPLUS	Plus values for Energy Bins for He	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	He ENERGY DELTAPLUS	support_data						log																			
CDF_FLOAT	1	1:[31]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_Fe_Rate	C_Fe_Rate	Fe count rate side C		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Fe rate C	data	spectrogram		Fe_ENERGY	Fe_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											C_Fe&gt;rate						
CDF_FLOAT	1	1:[31]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Fe_ENERGY	Fe_ENERGY	Energy Bins for Fe		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				Fe_ENERGY_LABL		log										Fe_ENERGY_DELTAMINUS	Fe_ENERGY_DELTAPLUS		Fe_ENERGY						
CDF_CHAR	21	1:[31]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Fe_ENERGY_LABL	Fe_ENERGY_LABL	Fe									A21		metadata																									
CDF_FLOAT	1	1:[31]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Fe_ENERGY_DELTAMINUS	Fe_ENERGY_DELTAMINUS	Minus values for Energy Bins for Fe	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Fe ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[31]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Fe_ENERGY_DELTAPLUS	Fe_ENERGY_DELTAPLUS	Plus values for Energy Bins for Fe	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Fe ENERGY DELTAPLUS	support_data						log																			
CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_Na_Rate	C_Na_Rate	Na count rate side C		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Na rate C	data	spectrogram		Na_ENERGY	Na_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											C_Na&gt;rate						
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Na_ENERGY	Na_ENERGY	Energy Bins for Na		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				Na_ENERGY_LABL		log										Na_ENERGY_DELTAMINUS	Na_ENERGY_DELTAPLUS		Na_ENERGY						
CDF_CHAR	21	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Na_ENERGY_LABL	Na_ENERGY_LABL	Na									A21		metadata																									
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Na_ENERGY_DELTAMINUS	Na_ENERGY_DELTAMINUS	Minus values for Energy Bins for Na	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Na ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Na_ENERGY_DELTAPLUS	Na_ENERGY_DELTAPLUS	Plus values for Energy Bins for Na	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Na ENERGY DELTAPLUS	support_data						log																			
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_He_Flux	C_He_Flux	He flux side C		cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	He flux C	data	spectrogram		He_ENERGY	He_ENERGY_LABL		log		particle_flux&gt;differential_directional_number								C_He_Uncertainty	C_He_Uncertainty		C_He&gt;flux					PRIMARY_VAR,SUMMARY	
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_He_Uncertainty	C_He_Uncertainty	He uncertainty side C		cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	He uncertainty C	support_data	spectrogram		He_ENERGY	He_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											C_He&gt;uncertainty						
CDF_FLOAT	1	1:[24]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_H_Flux	C_H_Flux	H flux side C		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H flux C	data	spectrogram		H_ENERGY	H_ENERGY_LABL		log		particle_flux&gt;differential_directional_number								C_H_Uncertainty	C_H_Uncertainty		C_H&gt;flux					PRIMARY_VAR,SUMMARY	
CDF_FLOAT	1	1:[24]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_H_Uncertainty	C_H_Uncertainty	H uncertainty side C		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H uncertainty C	support_data	spectrogram		H_ENERGY	H_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											C_H&gt;uncertainty						
CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let2-rates60	R25C_H_SECT_Flux	R25C_H_SECT_Flux	H sectored flux R25C		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H flux R25C	data	spectrogram		R25_H_SECT_ENERGY	R25_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number	LET2_R25_SECTORS		LET2_R25_SECTORS_LABL					R25C_H_SECT_Uncertainty	R25C_H_SECT_Uncertainty		R25C_H_SECT&gt;flux					PRIMARY_VAR	
CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let2-rates60	R25C_H_SECT_Uncertainty	R25C_H_SECT_Uncertainty	H sectored uncertainty R25C		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H uncertainty R25C	support_data	spectrogram		R25_H_SECT_ENERGY	R25_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET2_R25_SECTORS		LET2_R25_SECTORS_LABL								R25C_H_SECT&gt;uncertainty						
CDF_CHAR	17	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	R25_H_SECT_ENERGY_LABL	R25_H_SECT_ENERGY_LABL	R25 H SECT									A17		metadata																									
CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	R25_H_SECT_ENERGY	R25_H_SECT_ENERGY	Energy Bins for R25 H SECT	Bin characteristic energy.	MeV			0.0	1000.0	-1.0		F6.1	Energy	support_data						log										R25_H_SECT_ENERGY_DELTAMINUS	R25_H_SECT_ENERGY_DELTAPLUS								
CDF_CHAR	9	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	LET2_R25_SECTORS_LABL	LET2_R25_SECTORS_LABL	25 sector labels									A9		metadata																									
CDF_INT1	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	LET2_R25_SECTORS	LET2_R25_SECTORS	LET2_R25_SECTORS					0	99			I2	sector	support_data																									
CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	R25_H_SECT_ENERGY_DELTAMINUS	R25_H_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R25 H SECT	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV			0.0	1000.0	-1.0		F6.1	Energy lower extent	support_data						log																			
CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	R25_H_SECT_ENERGY_DELTAPLUS	R25_H_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R25 H SECT	[bin_top] - [geometric mean] of corresponding energy bin	MeV			0.0	1000.0	-1.0		F6.1	Energy upper extent	support_data						log																			
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let2-rates60	HCI_R	HCI_R	Heliocentric distance	At timestamp. After Fraenz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch	F5.3	R	data	time_series					linear		position&gt;radial											HCI_R	1.495978E11&gt;m					
CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-let2-rates60	LET2_C_R25_SECT_HCI	LET2_C_R25_SECT_HCI	HCI flow direction LET2CR25SECT	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [x,y,z] HCI	data	time_series		LET2_R25_SECTORS	LET2_R25_SECTORS_LABL		linear		position&gt;direction			label_dir_HCI								LET2_C_R25_SECT_HCI						
CDF_CHAR	5	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	label_dir_HCI	label_dir_HCI	Label Direction HCI									A5	label dir HCI	metadata																			label_dir_HCI						
CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let2-rates60	R1C_H_SECT_Flux	R1C_H_SECT_Flux	H sectored flux R1C		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H flux R1C	data	spectrogram		R1_H_SECT_ENERGY	R1_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number	LET2_R1_SECTORS		LET2_R1_SECTORS_LABL					R1C_H_SECT_Uncertainty	R1C_H_SECT_Uncertainty		R1C_H_SECT&gt;flux					PRIMARY_VAR	
CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let2-rates60	R1C_H_SECT_Uncertainty	R1C_H_SECT_Uncertainty	H sectored uncertainty R1C		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H uncertainty R1C	support_data	spectrogram		R1_H_SECT_ENERGY	R1_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET2_R1_SECTORS		LET2_R1_SECTORS_LABL								R1C_H_SECT&gt;uncertainty						
CDF_CHAR	17	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	R1_H_SECT_ENERGY_LABL	R1_H_SECT_ENERGY_LABL	R1 H SECT									A17		metadata																									
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	R1_H_SECT_ENERGY	R1_H_SECT_ENERGY	Energy Bins for R1 H SECT	Bin characteristic energy.	MeV			0.0	1000.0	-1.0		F6.1	Energy	support_data						log										R1_H_SECT_ENERGY_DELTAMINUS	R1_H_SECT_ENERGY_DELTAPLUS								
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	R1_H_SECT_ENERGY_DELTAMINUS	R1_H_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R1 H SECT	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV			0.0	1000.0	-1.0		F6.1	Energy lower extent	support_data						log																			
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	R1_H_SECT_ENERGY_DELTAPLUS	R1_H_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R1 H SECT	[bin_top] - [geometric mean] of corresponding energy bin	MeV			0.0	1000.0	-1.0		F6.1	Energy upper extent	support_data						log																			
CDF_FLOAT	1	2:[9,3]	T/TT	OOOOO	psp_isois-epihi_l2-let2-rates60	LET2_C_R1_SECT_HCI	LET2_C_R1_SECT_HCI	HCI flow direction LET2CR1SECT	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [x,y,z] HCI	data	time_series		LET2_R1_SECTORS	LET2_R1_SECTORS_LABL		linear		position&gt;direction			label_dir_HCI								LET2_C_R1_SECT_HCI						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let2-rates60	HGC_Lon	HGC_Lon	HGC longitude	At timestamp. After Fraenz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch	F5.1	HGC longitude	data	time_series					linear		position&gt;longitude											HGC_Lon						
CDF_FLOAT	1	1:[26]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_O_Rate	C_O_Rate	O count rate side C		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	O rate C	data	spectrogram		O_ENERGY	O_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											C_O&gt;rate						
CDF_FLOAT	1	1:[26]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	O_ENERGY	O_ENERGY	Energy Bins for O		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				O_ENERGY_LABL		log										O_ENERGY_DELTAMINUS	O_ENERGY_DELTAPLUS		O_ENERGY						
CDF_CHAR	21	1:[26]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	O_ENERGY_LABL	O_ENERGY_LABL	O									A21		metadata																									
CDF_FLOAT	1	1:[26]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	O_ENERGY_DELTAMINUS	O_ENERGY_DELTAMINUS	Minus values for Energy Bins for O	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	O ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[26]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	O_ENERGY_DELTAPLUS	O_ENERGY_DELTAPLUS	Plus values for Energy Bins for O	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	O ENERGY DELTAPLUS	support_data						log																			
CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let2-rates60	C_Mg_Rate	C_Mg_Rate	Mg count rate side C		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Mg rate C	data	spectrogram		Mg_ENERGY	Mg_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											C_Mg&gt;rate						
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Mg_ENERGY	Mg_ENERGY	Energy Bins for Mg		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				Mg_ENERGY_LABL		log										Mg_ENERGY_DELTAMINUS	Mg_ENERGY_DELTAPLUS		Mg_ENERGY						
CDF_CHAR	21	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Mg_ENERGY_LABL	Mg_ENERGY_LABL	Mg									A21		metadata																									
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Mg_ENERGY_DELTAMINUS	Mg_ENERGY_DELTAMINUS	Minus values for Energy Bins for Mg	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Mg ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let2-rates60	Mg_ENERGY_DELTAPLUS	Mg_ENERGY_DELTAPLUS	Plus values for Energy Bins for Mg	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Mg ENERGY DELTAPLUS	support_data						log																			
