ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_REAL8	1	3:[26,5,5]	T/TTT	OOOOO	solo_l2_rpw-lfr-surv-bp2	BP2_IM_B_F1	Imaginary part of the spectral matrices for F1	All the imaginary part of the 5x5 calibrated matrices for all bins of F1 sampling frequency.		data												Epoch_B_F1	F1		time_series	I6.5											-1.0e+31	1.0e+30	-1.0e+30		linear	1.0e+30	-1.0e+30				
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	Epoch	Epoch	Default time	Primary time used as a reference in the file.	support_data		ns					15258		J2000	Terrestrial Time					time_series		Epoch						Spacecraft barycenter				9999-12-31T23:59:59.999999999	6.45538e+17	6.45451e+17	linear		2050-12-31T23:59:59.999000000	2000-01-01T00:00:00.000000000	0.5			INCREASE
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	QUALITY_FLAG	QUALITY_FLAG	Quality flag	Flag to indicate the quality of the data	support_data												Epoch			time_series	I1.1	Quality flag										255	5	0		linear	4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	QUALITY_BITMASK	QUALITY_BITMASK	Bitmask flag	Flag to indicate any context information or status at the receiver or experiment level	support_data												Epoch			time_series	I5	Bitmask flag										65535	255	255	linear		65534	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	COMMON_BIA_STATUS_FLAG	COMMON_BIA_STATUS_FLAG	LFR common parameters and BIAS status info relevancy flag	Flag to indicate the relevancy of LFR common parameters (SP0/1, R0/1/2, BW) and BIAS STATUS INFO which can be non representative for the first packet following a change in those parameters.	support_data												Epoch			time_series	I1.1	Common bias status flag										255	1	0		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	SURVEY_MODE	SURVEY_MODE	LFR survey mode	Flag to indicate if the receiver in the SURVEY_BURST (=1) or SURVEY_NORMAL (=0) mode	data												Epoch			time_series	I1.1	LFR survey mode										255	0	0		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	FREQ	Sampling frequency of the BP2	Sampling frequency of the BP2	Index to indicate the sampling frequency of the BP2 : F0, F1 or F2 in order to use only one skeleton for the 3 normal mode bp2 products of ICD.	support_data												Epoch															255	2	0		linear	2	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	BIAS_MODE_MUX_SET	BIAS multiplexer setting	Copy of multiplexer setting.	Indicates the mode of BIAS multiplexer for a set of BP2 parameters. Possible values are 0 : Standard operation. 1 : Probe 1 fails. 2 : Probe 2 fails. 3 : Probe 3 fails. 4 : Calibration mode 0. 5 : Calibration mode 1. 6 : Calibration mode 2. 7 : Calibration mode 3.	support_data												Epoch															255	4	0		linear	7	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	BIAS_MODE_HV_ENABLED	BIAS high voltage status	Copy of enable/disable HV (+- 100V).	Indicates the status of BIAS HV. Possible values are DISABLED = 0. ENABLED = 1.	support_data												Epoch															255	1	1		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	BIAS_MODE_BIAS1_ENABLED	BIAS probe 1 status	Copy of enable/disable BIAS 1.	Indicates the status of BIAS probe 1. Possible values are DISABLED = 0. ENABLED = 1.	support_data												Epoch															255	1	1		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	BIAS_MODE_BIAS2_ENABLED	BIAS probe 2 status	Copy of enable/disable BIAS 2.	Indicates the status of BIAS probe 2. Possible values are DISABLED = 0. ENABLED = 1.	support_data												Epoch															255	1	1		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	BIAS_MODE_BIAS3_ENABLED	BIAS probe 3 status	Copy of enable/disable BIAS 3.	Indicates the status of BIAS probe 3. Possible values are DISABLED = 0. ENABLED = 1.	support_data												Epoch															255	1	1		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	BIAS_ON_OFF	BIAS status	Copy of BIAS status.	Indicates the status of BIAS. Possible values are OFF = 0 - Power line off. ON = 1 - Power line on.	support_data												Epoch															255	1	1		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	BW	BIAS Works/BIAS Fails configuration.	BIAS Works/BIAS Fails configuration.		support_data												Epoch															255	1	1		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	SP0	Shaping of electrical data parameter 0.	Shaping of electrical data.		support_data												Epoch															255	0	0		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	SP1	Shaping of electrical data parameter 1.	Shaping of electrical data.		support_data												Epoch															255	0	0		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	R0	Rooting of electrical data for F0.	Rooting of electrical data.		support_data												Epoch															255	1	0		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	R1	Rooting of electrical data for F1.	Rooting of electrical data.		support_data												Epoch															255	1	0		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	R2	Rooting of electrical data for F2.	Rooting of electrical data.		support_data												Epoch															255	1	0		linear	1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	BP2_CNT	Number of BP2 sets read for a given frequency.	Number of BP2 sets read for a given frequency(F0, F1 or F2).	This indicates how many sets of BP1 have been read. Expected numbers for NORMAL MODE are 11 for F0, 13 for F1 and 12 for F2. Expected numbers for BURST MODE are 22 for F0 and 26 for F1.	support_data												Epoch															255	1	0		linear	1	0				
ASTRO	CDF_REAL8	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	SCET	Spaceraft Elapsed Time	Elapsed Time of the onboard clock	Spaceraft Elapsed Time	support_data		Ticks							Spacecraft onboard clock	Spacecraft onboard clock		Epoch					Spacecraft Elapsed Time (Ticks)						Spacecraft barycenter				-1.0e+31	6.45581e+08	6.45494e+08	linear		1.0e+31	0.0				INCREASE
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-bp2	SYNCHRO_FLAG	SYNCHRO_FLAG	Time synchronisation flag	Flag to indicate if the local time is synchronized with the RPW DPU clock or not. Possible values: synchronized=0, not synchronized=1. This flag is extracted from ACQUISITION_TIME in L0 packets, it is the MSB of the CUC time.	support_data												Epoch			time_series	I3.3	time sync. flag										255	0	0		linear	1	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	QUALITY_FLAG	QUALITY_FLAG	Quality flag	Flag to indicate the quality of the data	support_data												Epoch			time_series	I1.1	Quality flag										255	2	2	linear		4	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	SURVEY_MODE	SURVEY_MODE	LFR survey mode	Flag to indicate if the receiver in the SURVEY_BURST (=1) or SURVEY_NORMAL (=0) mode	data												Epoch			time_series	I1.1	LFR survey mode										255	0	0	linear		1	0				
ASTRO	CDF_CHAR	2	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	MAG_LABEL	MAG_LABEL	Labels of the Magnetic fields components		metadata																A2																					
ASTRO	CDF_UINT1	1	2:[2,2]	T/TT	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	CALIBRATION_TABLE_INDEX	CALIBRATION_TABLE_INDEX	Informations about calibration tables used	Indexes (i,j) giving gEntry of Global attribute &apos;CALIBRATION_TABLE&apos;, and record number in the Calibration Table.	support_data												Epoch			time_series	I3.3	Calibration table index										255	254	0	linear		254	0				
ASTRO	CDF_REAL4	1	1:[3]	T/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	B	Magnetic field	Magnetic field values (Bx, By, Bz)	3 entry array with magnetic field values (B3x, B1y, B2z)	data		nT										Epoch			time_series	F8.2		MAG_LABEL									-1.0e+31	3.21	-4.01	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	SAMPLING_RATE	Sampling rate	Sampling frequency of the snapshot	sampling frequency of the snapshot : F0, F1 or F2	support_data		Hz										Epoch			time_series	F8.2	Fe										-1.0e+31	16	16	linear		24576.0	256.0				
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	Epoch	Epoch	Default time	Primary time used as a reference in the file.	support_data		ns					15258 ns		J2000	Terrestrial Time					time_series		Epoch						Spacecraft barycenter				9999-12-31T23:59:59.999999999	2020-06-15T23:57:53.802641920	2020-06-15T00:00:13.128034432	linear		2050-12-31T23:59:59.999000000	2000-01-01T00:00:00.000000000	0.5			INCREASE
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	QUALITY_BITMASK	QUALITY_BITMASK	Bitmask flag	Flag to indicate any context information or status at the receiver or experiment level	support_data												Epoch			time_series	I5	Bitmask flag										65535	255	255	linear		65534	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	L2_QUALITY_BITMASK	L2_QUALITY_BITMASK	Bitmask flag	Flag to indicate any context or events that can alterate data -bit0: SCM outworking or unknown temperature -bit1: SCM heater on/off transition -bit2: LFR onboard calibration signal	support_data												Epoch			time_series	I5	L2 Bitmask flag										65535	65534	0	linear		65534	0				
ASTRO	CDF_REAL4	1	1:[3]	T/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	B_RTN	Magnetic field in RTN frame	Magnetic field values (Bxrtn, Byrtn, Bzrtn)	3 entry array with magnetic field values (Bxrtn, Byrtn, Bzrtn)	data		nT										Epoch			time_series	F8.2		MAG_LABEL_RTN									-1.0e+31	4.24	-3.51	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_CHAR	5	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-b	MAG_LABEL_RTN	MAG_LABEL_RTN	Labels of the Magnetic fields components in the RTN frame		metadata																A5																					
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	Epoch	Epoch	Default time	Primary time used as a reference in the file.	support_data		ns					15258 ns		J2000	Terrestrial Time					time_series		Epoch						Spacecraft barycenter				9999-12-31T23:59:59.999999999	1609416069183000000	-315575942816000000	linear		2050-12-31T23:59:59.999000000	2000-01-01T00:00:00.000000000	0.5			INCREASE
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	QUALITY_FLAG	QUALITY_FLAG	Quality flag	Flag to indicate the quality of the data	support_data												Epoch			time_series	I1.1	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	QUALITY_BITMASK	QUALITY_BITMASK	Bitmask flag	Flag to indicate any context information or status at the receiver or experiment level	support_data												Epoch			time_series	I3.3	Bitmask flag										255	100	0	linear		100	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	BW	BIAS Works/BIAS Fails configuration.	BIAS Works/BIAS Fails configuration.		support_data												Epoch															255	1	0	linear		1	0				
ASTRO	CDF_UCHAR	4	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	VDC_LABEL	VDC label	Labels of the DC probe potentials		metadata																A4																					
ASTRO	CDF_UCHAR	5	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	EDC_LABEL	EDC label	Labels of the DC potential differences		metadata																A5																					
ASTRO	CDF_UCHAR	5	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	EAC_LABEL	EAC label	Labels of the AC potential differences		metadata																A5																					
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	VDC	Probe to spacecraft potential	Probe to spacecraft potential (probes 1,2,3)		data		V			V&gt;V							Epoch			time_series	F8.2	VDC	VDC_LABEL									-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30		DELTA_PLUS_MINUS	DELTA_PLUS_MINUS	
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	EDC	Probe potential difference	Probe to probe voltages (probes V1-V2, V1-V3, V2-V3)		data		V			V&gt;V							Epoch			time_series	F8.2	EDC	EDC_LABEL									-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30		DELTA_PLUS_MINUS	DELTA_PLUS_MINUS	
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	EAC	AC probe potential difference	AC probe to probe voltages (probes V1-V2, V1-V3, V2-V3)		data		V			V&gt;V							Epoch			time_series	F8.2	EAC	EAC_LABEL									-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30		DELTA_PLUS_MINUS	DELTA_PLUS_MINUS	
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	IBIAS1	Bias current 1	Calibrated bias current on probe 1.		data		nA			1.0&gt;A							Epoch			time_series	E14.7	I_bias_1										-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	IBIAS2	Bias current 2	Calibrated bias current on probe 2.		data		nA			1.0&gt;A							Epoch			time_series	E14.7	I_bias_2										-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	IBIAS3	Bias current 3	Calibrated bias current on probe 3.		data		nA			1.0&gt;A							Epoch			time_series	E14.7	I_bias_3										-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_INT8	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	DELTA_PLUS_MINUS	DELTA_PLUS_MINUS	Time between sample timestamp and beginning/end of integration. Total integration time is twice this value.		support_data												Epoch			time_series	I1.1	Delta plus minus										255	4	0	linear		4	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	SYNCHRO_FLAG	SYNCHRO_FLAG	Time synchronisation flag	Flag to indicate if the local time is synchronized with the RPW DPU clock or not. Possible values: synchronized=0, not synchronized=1. This flag is extracted from ACQUISITION_TIME in L0 packets, it is the MSB of the CUC time.	support_data												Epoch			time_series	I3.3	time sync. flag										255	1	0	linear		1	0				
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-cwf-e	SAMPLING_RATE	Sampling rate	Sampling frequency of the waveform	sampling frequency of the waveform : F0, F1, F2 or F3	support_data		Hz										Epoch			time_series	F8.2	Fe										-1.0e+31	24576.0	16.0	linear		24576.0	16.0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-b	Epoch	Epoch	Default time	Primary time used as a reference in the file.	support_data		ns					15258 ns		J2000	Terrestrial Time					time_series		Epoch						Spacecraft barycenter				9999-12-31T23:59:59.999999999	2020-06-15T23:55:18.255462784	2020-06-15T00:10:14.154823936	linear		2050-12-31T23:59:59.999000000	2000-01-01T00:00:00.000000000	0.5			INCREASE
ASTRO	CDF_REAL4	1	2:[3,2048]	T/TT	OOOOO	solo_l2_rpw-lfr-surv-swf-b	B	Magnetic field	Magnetic field values (Bx, By, Bz)	3 entry array with magnetic field values (B3x, B1y, B2z)	data		nT										Epoch			time_series	F8.2		MAG_LABEL									-1.0e+31	3.02	-2.78	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_REAL4	1	2:[3,2048]	T/TT	OOOOO	solo_l2_rpw-lfr-surv-swf-b	B_RTN	Magnetic field in RTN frame	Magnetic field values (Bxrtn, Byrtn, Bzrtn)	3 entry array with magnetic field values (Bxrtn, Byrtn, Bzrtn)	data		nT										Epoch			time_series	F8.2		MAG_LABEL_RTN									-1.0e+31	3.09	-3.47	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-b	QUALITY_FLAG	QUALITY_FLAG	Quality flag	Flag to indicate the quality of the data	support_data												Epoch			time_series	I1.1	Quality flag										255	2	2	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-b	QUALITY_BITMASK	QUALITY_BITMASK	Bitmask flag	Flag to indicate any context information or status at the receiver or experiment level	support_data												Epoch			time_series	I5	Bitmask flag										65535	255	255	linear		65534	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-b	L2_QUALITY_BITMASK	L2_QUALITY_BITMASK	Bitmask flag	Flag to indicate any context or events that can alterate data -bit0: SCM outworking or unknown temperature -bit1: SCM heater on/off transition -bit2: LFR onboard calibration signal	support_data												Epoch			time_series	I5	L2 Bitmask flag										65535	65534	0	linear		65534	0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-b	SAMPLING_RATE	Sampling rate	Sampling frequency of the snapshot	sampling frequency of the snapshot : F0, F1 or F2	support_data		Hz										Epoch			time_series	F8.2	Fe										-1.0e+31	24576	256	linear		24576.0	256.0				
ASTRO	CDF_CHAR	2	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-swf-b	MAG_LABEL	MAG_LABEL	Labels of the Magnetic fields components		metadata																A2																					
ASTRO	CDF_CHAR	5	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-swf-b	MAG_LABEL_RTN	MAG_LABEL_RTN	Labels of the Magnetic fields components in the RTN frame		metadata																A5																					
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-b	SURVEY_MODE	SURVEY_MODE	LFR survey mode	Flag to indicate if the receiver in the SURVEY_BURST (=1) or SURVEY_NORMAL (=0) mode	data												Epoch			time_series	I1.1	LFR survey mode										255	0	0	linear		1	0				
ASTRO	CDF_UINT1	1	2:[2,2]	T/TT	OOOOO	solo_l2_rpw-lfr-surv-swf-b	CALIBRATION_TABLE_INDEX	CALIBRATION_TABLE_INDEX	Informations about calibration tables used	Indexes (i,j) giving gEntry of Global attribute &apos;CALIBRATION_TABLE&apos;, and record number in the Calibration Table.	support_data												Epoch			time_series	I3.3	Calibration table index										255	254	0	linear		254	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	Epoch	Epoch	Default time	Primary time used as a reference in the file.	support_data		ns					15258 ns		J2000	Terrestrial Time					time_series		Epoch						Spacecraft barycenter				9999-12-31T23:59:59.999999999	1609416069183000000	-315575942816000000	linear		2050-12-31T23:59:59.999000000	2000-01-01T00:00:00.000000000	0.5			INCREASE
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	QUALITY_FLAG	QUALITY_FLAG	Quality flag	Flag to indicate the quality of the data	support_data												Epoch			time_series	I1.1	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	QUALITY_BITMASK	QUALITY_BITMASK	Bitmask flag	Flag to indicate any context information or status at the receiver or experiment level	support_data												Epoch			time_series	I3.3	Bitmask flag										255	100	0	linear		100	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	BW	BIAS Works/BIAS Fails configuration.	BIAS Works/BIAS Fails configuration.		support_data												Epoch															255	1	0	linear		1	0				
ASTRO	CDF_UCHAR	4	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-swf-e	VDC_LABEL	VDC label	Labels of the DC probe potentials		metadata																A4																					
ASTRO	CDF_UCHAR	5	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-swf-e	EDC_LABEL	EDC label	Labels of the DC potential differences		metadata																A5																					
ASTRO	CDF_UCHAR	5	1:[3]	F/T	OOOOO	solo_l2_rpw-lfr-surv-swf-e	EAC_LABEL	EAC label	Labels of the AC potential differences		metadata																A5																					
ASTRO	CDF_FLOAT	1	2:[2048,3]	T/TT	OOOOO	solo_l2_rpw-lfr-surv-swf-e	VDC	Probe to spacecraft potential	Probe to spacecraft potential (probes 1,2,3)		data		V			V&gt;V							Epoch			time_series	F8.2	VDC	VDC_LABEL									-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30		DELTA_PLUS_MINUS	DELTA_PLUS_MINUS	
ASTRO	CDF_FLOAT	1	2:[2048,3]	T/TT	OOOOO	solo_l2_rpw-lfr-surv-swf-e	EDC	Probe potential difference	Probe to probe voltages (probes V1-V2, V1-V3, V2-V3)		data		V			V&gt;V							Epoch			time_series	F8.2	EDC	EDC_LABEL									-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30		DELTA_PLUS_MINUS	DELTA_PLUS_MINUS	
ASTRO	CDF_FLOAT	1	2:[2048,3]	T/TT	OOOOO	solo_l2_rpw-lfr-surv-swf-e	EAC	AC probe potential difference	AC probe to probe voltages (probes V1-V2, V1-V3, V2-V3)		data		V			V&gt;V							Epoch			time_series	F8.2	EAC	EAC_LABEL									-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30		DELTA_PLUS_MINUS	DELTA_PLUS_MINUS	
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	IBIAS1	Bias current 1	Calibrated bias current on probe 1.		data		nA			1.0&gt;A							Epoch			time_series	E14.7	I_bias_1										-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	IBIAS2	Bias current 2	Calibrated bias current on probe 2.		data		nA			1.0&gt;A							Epoch			time_series	E14.7	I_bias_2										-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	IBIAS3	Bias current 3	Calibrated bias current on probe 3.		data		nA			1.0&gt;A							Epoch			time_series	E14.7	I_bias_3										-1.0e+31	1.0e+30	-1.0e+30	linear		1.0e+30	-1.0e+30				
ASTRO	CDF_INT8	1	1:[2048]	T/T	OOOOO	solo_l2_rpw-lfr-surv-swf-e	DELTA_PLUS_MINUS	DELTA_PLUS_MINUS	Time between sample timestamp and beginning/end of integration. Total integration time is twice this value.		support_data												Epoch			time_series	I1.1	Delta plus minus										255	4	0	linear		4	0				
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	SAMPLING_RATE	Sampling rate	Sampling frequency of the waveform	sampling frequency of the waveform : F0, F1, F2 or F3	support_data		Hz										Epoch			time_series	F8.2	Fe										-1.0e+31	24576.0	16.0	linear		24576.0	16.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-lfr-surv-swf-e	SYNCHRO_FLAG	SYNCHRO_FLAG	Time synchronisation flag	Flag to indicate if the local time is synchronized with the RPW DPU clock or not. Possible values: synchronized=0, not synchronized=1. This flag is extracted from ACQUISITION_TIME in L0 packets, it is the MSB of the CUC time.	support_data												Epoch			time_series	I3.3	time sync. flag										255	1	0	linear		1	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
